"product_id","product_name","price","battery_life","weight","cleaning_mode","warranty_years","stock_availability","user_rating","release_date"
"RB-0744","2ff0cfdb Cleaner","266.64",8,"3.22","Wet",3,"Out of Stock","4.2","2020-11-26"
"RB-0745","60997fb6 Cleaner","776.92",4,"2.27","Dry",1,"Pre-Order","3.4","2023-01-16"
"RB-0746","10bb626b Cleaner","236.87",6,"2.78","Wet",4,"Pre-Order","3.1","2021-08-07"
"RB-0747","9367fae8 Cleaner","611.45",8,"2.11","Wet",2,"Out of Stock","3.7","2023-08-01"
"RB-0748","B7fbb44c Cleaner","243.55",6,"4.14","Dry",4,"Out of Stock","3.2","2021-07-08"
"RB-0749","1f868d46 Cleaner","469.91",1,"3.63","Wet",2,"Pre-Order","4.3","2020-06-23"
"RB-0750","Cd13fc20 Cleaner","745.29",4,"2.64","Wet",1,"Out of Stock","3.6","2022-06-25"
"RB-0751","5d8475aa Cleaner","929.39",2,"2.44","Wet",2,"Pre-Order","3.1","2022-01-25"
"RB-0752","Ec8163b8 Cleaner","339.72",1,"2.18","Wet",3,"In Stock","3.1","2020-11-23"
"RB-0753","984058e4 Cleaner","432.54",6,"2.37","Wet",4,"Pre-Order","5.0","2020-08-01"
"RB-0754","Fe04a703 Cleaner","755.78",9,"3.39","Wet",3,"In Stock","3.4","2020-08-12"
"RB-0755","84f02322 Cleaner","855.78",8,"2.69","Wet",2,"In Stock","4.6","2021-10-15"
"RB-0756","Fc28c1c3 Cleaner","503.96",3,"2.73","Dry",3,"Pre-Order","4.9","2022-01-13"
"RB-0757","45eaf49a Cleaner","664.29",9,"4.67","Wet",3,"In Stock","3.6","2021-10-09"
"RB-0758","4c607a49 Cleaner","736.13",3,"2.71","Hybrid",4,"Pre-Order","4.5","2021-08-31"
"RB-0759","C3658086 Cleaner","865.26",8,"2.91","Hybrid",3,"In Stock","4.1","2023-08-14"
"RB-0760","0d284d03 Cleaner","602.18",3,"4.63","Wet",4,"In Stock","3.3","2021-05-20"
"RB-0761","1a0cffc6 Cleaner","487.84",2,"3.39","Hybrid",3,"Pre-Order","3.9","2023-09-13"
"RB-0762","B7d7d8fd Cleaner","714.08",2,"4.39","Wet",3,"Out of Stock","4.3","2023-07-16"
"RB-0763","4aa0ad7a Cleaner","309.39",2,"3.28","Wet",4,"Out of Stock","4.1","2024-11-26"
"RB-0764","55759322 Cleaner","529.96",3,"2.84","Wet",4,"Out of Stock","3.2","2022-08-29"
"RB-0765","82912bb6 Cleaner","277.75",4,"3.58","Hybrid",3,"Pre-Order","4.1","2020-05-08"
"RB-0766","33ed015e Cleaner","970.24",7,"3.24","Dry",3,"In Stock","3.9","2021-04-03"
"RB-0767","A7d93566 Cleaner","406.23",4,"4.89","Dry",3,"Pre-Order","4.9","2022-07-28"
"RB-0768","Cd25c795 Cleaner","460.28",3,"2.79","Dry",3,"In Stock","3.4","2024-12-06"
"RB-0769","B306d414 Cleaner","640.00",4,"2.05","Dry",4,"Pre-Order","3.2","2022-08-26"
"RB-0770","8ce87873 Cleaner","209.52",2,"3.87","Hybrid",5,"In Stock","3.9","2021-09-01"
"RB-0771","4a906b2c Cleaner","276.00",3,"2.93","Dry",5,"Pre-Order","4.6","2023-10-09"
"RB-0772","Dd5f9237 Cleaner","547.10",5,"3.08","Hybrid",4,"In Stock","5.0","2022-03-24"
"RB-0773","D4ce722b Cleaner","284.67",5,"2.2","Wet",2,"Out of Stock","3.6","2020-12-25"
"RB-0774","2df208d0 Cleaner","574.45",8,"2.49","Wet",4,"Pre-Order","4.6","2023-09-30"
"RB-0775","744e6fde Cleaner","993.55",9,"4.5","Dry",3,"Out of Stock","4.0","2023-07-02"
"RB-0776","20a419a2 Cleaner","509.59",9,"3.54","Dry",3,"Pre-Order","3.8","2023-11-27"
"RB-0777","4c9693b1 Cleaner","373.02",6,"2.94","Dry",1,"Pre-Order","4.1","2022-03-22"
"RB-0778","2ebee662 Cleaner","593.41",3,"3.71","Dry",2,"In Stock","4.6","2024-07-13"
"RB-0779","8081fffb Cleaner","743.37",7,"2.61","Dry",4,"Out of Stock","3.2","2023-11-13"
"RB-0780","C44b7dfb Cleaner","347.65",8,"2.64","Wet",5,"Pre-Order","4.4","2024-08-11"
"RB-0781","Daec189f Cleaner","624.34",5,"4.49","Hybrid",1,"Pre-Order","4.8","2021-02-15"
"RB-0782","6163fff7 Cleaner","784.43",7,"4.88","Dry",4,"Pre-Order","4.6","2021-05-11"
"RB-0783","1d363509 Cleaner","298.78",4,"3.44","Hybrid",2,"In Stock","4.2","2021-03-09"
"RB-0784","612415cc Cleaner","829.11",3,"4.92","Hybrid",4,"In Stock","3.7","2023-07-02"
"RB-0785","394574b3 Cleaner","245.47",8,"2.82","Dry",4,"Out of Stock","3.0","2022-03-29"
"RB-0786","3abe89d8 Cleaner","503.44",5,"2.55","Hybrid",3,"In Stock","3.7","2022-03-18"
"RB-0787","36e97208 Cleaner","897.94",10,"3.51","Wet",3,"Pre-Order","5.0","2021-10-25"
"RB-0788","4a9c033f Cleaner","644.91",9,"3.92","Hybrid",4,"Out of Stock","4.6","2020-04-26"
"RB-0789","8a61b4a9 Cleaner","635.24",6,"2.34","Wet",2,"In Stock","3.2","2020-10-19"
"RB-0790","A5d98b58 Cleaner","820.81",7,"2.94","Hybrid",2,"Pre-Order","3.1","2024-07-09"
"RB-0791","F91a20c7 Cleaner","491.44",2,"2.71","Dry",2,"Out of Stock","4.8","2020-07-01"
"RB-0792","A138aa05 Cleaner","879.73",2,"4.56","Wet",4,"Out of Stock","3.4","2022-09-29"
"RB-0793","00eedf27 Cleaner","213.66",5,"2.71","Dry",3,"Out of Stock","4.6","2021-08-07"
"RB-0794","3ad79412 Cleaner","941.51",7,"4.52","Dry",2,"Pre-Order","4.0","2022-02-23"
"RB-0795","0fbf57c0 Cleaner","679.89",3,"4.63","Dry",1,"In Stock","4.7","2024-08-26"
"RB-0796","2c053d9a Cleaner","258.83",4,"4.96","Hybrid",3,"Pre-Order","4.5","2022-12-23"
"RB-0797","A9d475f1 Cleaner","815.18",9,"3.63","Hybrid",3,"Pre-Order","4.3","2023-03-05"
"RB-0798","9ebcf9dd Cleaner","876.56",7,"4.01","Wet",2,"Out of Stock","4.7","2022-11-09"
"RB-0799","6c65946e Cleaner","987.37",6,"2.14","Wet",3,"Out of Stock","4.2","2021-01-28"
"RB-0800","1989c969 Cleaner","445.00",3,"3.93","Dry",1,"Pre-Order","3.4","2023-07-26"
"RB-0801","B8d0c56b Cleaner","298.80",9,"4.41","Hybrid",4,"In Stock","3.7","2023-02-18"
"RB-0802","Fda6365c Cleaner","548.48",6,"2.9","Dry",2,"In Stock","4.4","2021-12-09"
"RB-0803","0e24e98f Cleaner","712.77",1,"4.81","Hybrid",2,"Pre-Order","4.7","2023-08-05"
"RB-0804","Ace66798 Cleaner","200.75",3,"3.46","Wet",1,"Out of Stock","4.1","2024-03-02"
"RB-0805","2b1d1395 Cleaner","741.32",3,"3.45","Hybrid",2,"In Stock","4.1","2022-02-21"
"RB-0806","35de615e Cleaner","697.13",9,"2.38","Wet",4,"Out of Stock","3.4","2023-06-10"
"RB-0807","54c6d4b1 Cleaner","698.97",9,"2.59","Hybrid",3,"Pre-Order","3.9","2022-05-19"
"RB-0808","Bd9359cb Cleaner","674.69",3,"3.41","Hybrid",4,"Pre-Order","4.7","2020-06-26"
"RB-0809","475dd181 Cleaner","668.82",9,"3.78","Hybrid",2,"In Stock","4.6","2020-12-10"
"RB-0810","2e5fd323 Cleaner","445.57",9,"2.64","Hybrid",4,"Pre-Order","3.6","2024-12-23"
"RB-0811","F7d8680f Cleaner","360.51",6,"3.73","Wet",5,"Pre-Order","4.9","2021-01-24"
"RB-0812","B9fd4ecf Cleaner","906.77",6,"2.23","Dry",4,"In Stock","4.9","2024-10-02"
"RB-0813","Bc774e0d Cleaner","231.99",3,"4.02","Wet",2,"In Stock","3.3","2020-09-23"
"RB-0814","42bcb75c Cleaner","945.17",5,"3.5","Dry",2,"In Stock","4.1","2020-10-31"
"RB-0815","7ba1068e Cleaner","498.84",3,"3.89","Hybrid",4,"Pre-Order","3.2","2020-12-28"
"RB-0816","0ade9e31 Cleaner","697.93",5,"3.84","Wet",3,"In Stock","3.7","2022-01-22"
"RB-0817","94176623 Cleaner","506.35",7,"2.51","Hybrid",3,"Out of Stock","4.0","2020-03-01"
"RB-0818","B92df190 Cleaner","497.39",5,"4.18","Wet",1,"Pre-Order","3.5","2022-10-25"
"RB-0819","6aaf73f4 Cleaner","318.47",6,"4.57","Hybrid",5,"Out of Stock","3.9","2021-08-02"
"RB-0820","Cd6942b3 Cleaner","906.71",8,"3.84","Dry",3,"Out of Stock","3.7","2024-11-09"
"RB-0821","2ff3b710 Cleaner","835.14",7,"3.13","Dry",3,"Out of Stock","3.8","2021-03-17"
"RB-0822","F994db6c Cleaner","230.20",4,"4.12","Hybrid",3,"Pre-Order","4.3","2022-02-16"
"RB-0823","21f2f8f1 Cleaner","390.58",7,"3.94","Hybrid",5,"Out of Stock","3.9","2022-03-11"
"RB-0824","7180c4ab Cleaner","424.88",6,"3.55","Dry",3,"In Stock","4.2","2022-04-16"
"RB-0825","Bfd25437 Cleaner","222.78",3,"2.07","Dry",2,"Pre-Order","3.6","2022-05-19"
"RB-0826","Effb84fe Cleaner","540.24",6,"4.61","Wet",1,"In Stock","4.8","2023-06-18"
"RB-0827","B2cc2ba5 Cleaner","871.16",10,"3.35","Dry",2,"Pre-Order","4.8","2022-08-14"
"RB-0828","34038493 Cleaner","762.61",6,"3.54","Hybrid",4,"Out of Stock","4.9","2020-02-15"
"RB-0829","0e5980bb Cleaner","863.97",6,"2.44","Wet",4,"Pre-Order","3.1","2022-10-06"
"RB-0830","D21aba35 Cleaner","628.12",3,"4.88","Dry",2,"Pre-Order","3.4","2023-09-05"
"RB-0831","34dc4161 Cleaner","305.90",7,"3.76","Dry",1,"In Stock","3.4","2023-07-24"
"RB-0832","23c8079a Cleaner","628.54",4,"4.29","Dry",2,"In Stock","4.2","2023-01-16"
"RB-0833","503a51d9 Cleaner","909.32",10,"2.35","Dry",3,"Pre-Order","4.3","2021-05-24"
"RB-0834","Ce9a1741 Cleaner","543.86",2,"4.41","Dry",4,"Pre-Order","4.9","2024-04-21"
"RB-0835","46219f78 Cleaner","562.22",5,"2.68","Hybrid",1,"In Stock","3.1","2024-08-07"
"RB-0836","E35f0bdd Cleaner","208.73",4,"3.94","Hybrid",3,"Pre-Order","4.4","2024-03-16"
"RB-0837","E358beb7 Cleaner","346.23",7,"2.74","Dry",3,"In Stock","4.0","2024-01-18"
"RB-0838","8dd16c6d Cleaner","883.91",2,"2.99","Dry",3,"Out of Stock","4.0","2022-09-04"
"RB-0839","74c2dfaa Cleaner","447.62",6,"3.24","Dry",5,"Out of Stock","3.2","2021-01-18"
"RB-0840","863ab3a0 Cleaner","402.15",5,"3.43","Wet",2,"Out of Stock","3.9","2021-06-21"
"RB-0841","D47ba316 Cleaner","883.17",6,"3.3","Dry",3,"Pre-Order","3.6","2022-10-06"
"RB-0842","Faba24bf Cleaner","790.42",6,"2.69","Dry",4,"In Stock","3.6","2022-01-07"
"RB-0843","B6d24453 Cleaner","878.47",6,"4.12","Hybrid",3,"Out of Stock","4.3","2020-05-21"
"RB-0844","886acdc2 Cleaner","803.81",2,"2.19","Wet",2,"Out of Stock","4.0","2020-10-23"
"RB-0845","417c5357 Cleaner","981.48",5,"2.17","Hybrid",2,"In Stock","3.1","2020-06-26"
"RB-0846","510f99a8 Cleaner","329.70",3,"4.28","Hybrid",2,"Out of Stock","3.3","2023-06-04"
"RB-0847","7edd567f Cleaner","203.94",5,"3.65","Hybrid",4,"Pre-Order","4.3","2024-07-19"
"RB-0848","6556a0c8 Cleaner","560.20",2,"3.64","Dry",3,"Out of Stock","4.5","2021-06-11"
"RB-0849","A57c43ab Cleaner","502.91",2,"2.6","Dry",4,"Out of Stock","4.7","2022-03-13"
"RB-0850","5fc6fbc2 Cleaner","715.75",2,"3.66","Dry",1,"Pre-Order","4.8","2023-05-13"
"RB-0851","80906968 Cleaner","281.10",7,"4.38","Wet",4,"Pre-Order","3.7","2020-07-01"
"RB-0852","Ef220f73 Cleaner","643.67",4,"4.4","Hybrid",4,"In Stock","3.1","2024-04-25"
"RB-0853","5594434d Cleaner","990.00",7,"3.08","Wet",3,"In Stock","3.3","2020-03-27"
"RB-0854","4468ad9d Cleaner","633.91",1,"3.32","Wet",2,"In Stock","4.3","2022-04-25"
"RB-0855","5aa3ce67 Cleaner","243.62",5,"4.45","Hybrid",1,"Pre-Order","4.1","2024-01-07"
"RB-0856","F4f09d5b Cleaner","589.23",8,"2.78","Dry",4,"Pre-Order","3.8","2023-07-18"
"RB-0857","Ffd13464 Cleaner","250.26",10,"3.47","Wet",3,"Out of Stock","4.4","2025-01-02"
"RB-0858","24ce9109 Cleaner","695.09",9,"4.69","Dry",3,"Pre-Order","3.7","2021-12-10"
"RB-0859","8c2742f5 Cleaner","535.93",9,"2.3","Hybrid",2,"Out of Stock","3.2","2024-01-07"
"RB-0860","Bca19cf2 Cleaner","406.05",9,"2.21","Dry",2,"In Stock","4.4","2023-08-09"
"RB-0861","1fe2d634 Cleaner","768.98",4,"2.49","Dry",1,"In Stock","4.6","2020-12-18"
"RB-0862","27cc6ed3 Cleaner","370.98",6,"2.22","Hybrid",2,"Out of Stock","4.1","2021-04-01"
"RB-0863","Ca785a05 Cleaner","446.14",5,"3.24","Dry",4,"In Stock","3.3","2023-03-07"
"RB-0864","E058e6ea Cleaner","536.87",2,"2.83","Hybrid",3,"In Stock","3.0","2024-01-13"
"RB-0865","Ce4f8c16 Cleaner","667.69",7,"2.23","Dry",3,"In Stock","4.9","2021-11-01"
"RB-0866","2a77a3bd Cleaner","676.67",6,"2.9","Dry",4,"In Stock","3.9","2024-12-14"
"RB-0867","59beb91d Cleaner","682.93",5,"3.64","Hybrid",3,"In Stock","4.1","2020-07-13"
"RB-0868","3ee71970 Cleaner","883.07",3,"4.88","Dry",2,"Out of Stock","4.4","2021-02-24"
"RB-0869","A6d265ca Cleaner","379.76",10,"3.33","Hybrid",5,"Out of Stock","3.9","2022-07-19"
"RB-0870","D5ced701 Cleaner","780.43",9,"3.93","Dry",4,"Out of Stock","3.2","2023-03-23"
"RB-0871","C5e259f5 Cleaner","725.13",7,"2.1","Hybrid",3,"Pre-Order","3.8","2021-01-21"
"RB-0872","Dbb86b66 Cleaner","252.90",1,"4.11","Dry",3,"Out of Stock","4.3","2021-11-21"
"RB-0873","3e29f660 Cleaner","398.24",4,"4.51","Wet",3,"Out of Stock","3.0","2024-06-22"
"RB-0874","Aeb7af37 Cleaner","274.03",4,"2.6","Hybrid",1,"Pre-Order","4.9","2024-11-01"
"RB-0875","E5b92289 Cleaner","838.21",3,"3.92","Dry",4,"Pre-Order","4.1","2022-04-11"
"RB-0876","7acfe0f2 Cleaner","484.45",6,"4.65","Wet",2,"Pre-Order","5.0","2020-08-04"
"RB-0877","5ebcdff6 Cleaner","798.34",7,"4.05","Dry",2,"Pre-Order","4.1","2022-04-05"
"RB-0878","5745cd3f Cleaner","561.12",5,"4.97","Dry",5,"In Stock","4.5","2022-07-14"
"RB-0879","65cfe06e Cleaner","972.90",9,"2.95","Wet",5,"In Stock","3.6","2020-05-04"
"RB-0880","F58681ae Cleaner","654.25",6,"2.8","Dry",5,"Pre-Order","3.8","2024-04-08"
"RB-0881","C78d4fee Cleaner","729.89",3,"4.24","Dry",4,"Out of Stock","5.0","2021-10-11"
"RB-0882","178c3bea Cleaner","543.18",10,"4.24","Dry",4,"In Stock","3.3","2021-05-29"
"RB-0883","60a8004f Cleaner","454.65",6,"3.6","Wet",4,"Pre-Order","3.2","2020-08-09"
"RB-0884","78a579e0 Cleaner","567.12",9,"4.75","Dry",4,"Out of Stock","4.9","2022-09-17"
"RB-0885","33890acb Cleaner","282.18",7,"4.71","Hybrid",3,"Pre-Order","4.2","2023-07-08"
"RB-0886","9431e071 Cleaner","610.32",2,"2.22","Hybrid",2,"Pre-Order","3.1","2020-04-26"
"RB-0887","602fbf8a Cleaner","581.67",4,"2.4","Dry",2,"Out of Stock","4.9","2022-12-27"
"RB-0888","F68d6692 Cleaner","572.68",4,"2.54","Wet",1,"Pre-Order","4.8","2021-04-03"
"RB-0889","Bf5aa367 Cleaner","870.02",2,"2.84","Wet",2,"Out of Stock","4.0","2023-05-12"
"RB-0890","Db57eb88 Cleaner","463.45",4,"4.57","Wet",5,"In Stock","4.0","2024-08-28"
"RB-0891","0a79333a Cleaner","586.21",4,"2.39","Hybrid",2,"Pre-Order","3.2","2023-04-27"
"RB-0892","E94a89bc Cleaner","285.45",9,"4.11","Hybrid",2,"Pre-Order","3.1","2023-03-07"
"RB-0893","646aff0f Cleaner","928.43",8,"2.76","Dry",2,"Out of Stock","4.3","2021-06-22"
"RB-0894","603f442d Cleaner","453.08",7,"2.91","Wet",4,"Out of Stock","4.7","2024-04-03"
"RB-0895","0bab2fff Cleaner","496.77",3,"4.53","Hybrid",2,"Out of Stock","4.1","2020-11-02"
"RB-0896","7774ee5f Cleaner","795.12",3,"3.96","Hybrid",3,"Pre-Order","3.1","2020-05-27"
"RB-0897","9df1b44a Cleaner","566.26",4,"2.83","Hybrid",4,"Out of Stock","4.2","2021-05-26"
"RB-0898","B907ace6 Cleaner","667.58",10,"2.25","Dry",1,"Pre-Order","3.1","2024-10-17"
"RB-0899","B05c7619 Cleaner","453.85",4,"3.55","Hybrid",4,"In Stock","3.1","2022-12-10"
"RB-0900","B0213cef Cleaner","621.31",6,"4.19","Hybrid",3,"In Stock","4.3","2022-12-08"
"RB-0901","9dcd8968 Cleaner","529.95",3,"2.94","Wet",5,"In Stock","3.9","2024-11-26"
"RB-0902","05eb21bc Cleaner","770.90",5,"3.74","Hybrid",3,"In Stock","3.5","2021-10-08"
"RB-0903","9b3ba9a9 Cleaner","289.74",2,"2.49","Hybrid",2,"In Stock","4.3","2021-12-28"
"RB-0904","7a5d2ab6 Cleaner","743.59",6,"2.93","Wet",1,"In Stock","4.9","2023-12-04"
"RB-0905","170b45a6 Cleaner","617.13",6,"2.9","Hybrid",4,"Out of Stock","4.5","2025-01-16"
"RB-0906","Cec64412 Cleaner","802.60",6,"2.1","Hybrid",2,"Out of Stock","4.6","2023-11-29"
"RB-0907","Bb56567d Cleaner","728.28",3,"4.39","Hybrid",2,"Out of Stock","4.3","2021-03-26"
"RB-0908","51a59be0 Cleaner","267.80",1,"4.74","Wet",3,"Pre-Order","3.9","2021-05-08"
"RB-0909","6bb49305 Cleaner","924.53",1,"4.25","Wet",3,"Pre-Order","3.7","2021-10-23"
"RB-0910","5f5fe6ea Cleaner","277.16",9,"4.94","Dry",2,"In Stock","3.4","2022-04-05"
"RB-0911","F9f219b7 Cleaner","966.87",2,"4.13","Wet",4,"Out of Stock","4.3","2021-08-27"
"RB-0912","35e2703a Cleaner","393.29",5,"2.9","Hybrid",5,"Pre-Order","3.4","2022-03-23"
"RB-0913","D533621d Cleaner","342.74",3,"3.63","Hybrid",3,"Pre-Order","4.9","2022-11-16"
"RB-0914","D9b12b9c Cleaner","961.03",1,"4.55","Dry",3,"Out of Stock","4.7","2020-11-17"
"RB-0915","Ebae9064 Cleaner","294.27",2,"2.03","Dry",2,"In Stock","3.2","2022-11-07"
"RB-0916","B6d4b7d2 Cleaner","866.64",5,"3.05","Hybrid",2,"Out of Stock","4.7","2024-01-25"
"RB-0917","107a5c8a Cleaner","696.47",4,"2.89","Dry",4,"Out of Stock","3.9","2021-06-01"
"RB-0918","6edeeaa7 Cleaner","589.46",7,"4.24","Wet",3,"In Stock","3.5","2023-09-23"
"RB-0919","32e704f1 Cleaner","606.92",7,"2.1","Wet",2,"Out of Stock","4.2","2022-08-12"
"RB-0920","3ce471b0 Cleaner","939.83",2,"4.87","Wet",2,"Out of Stock","4.9","2021-06-15"
"RB-0921","B0a1e24d Cleaner","248.50",7,"3.29","Wet",4,"In Stock","3.7","2021-10-27"
"RB-0922","61251b11 Cleaner","764.81",7,"4.88","Wet",3,"Pre-Order","4.5","2021-08-05"
"RB-0923","Ff3bcc59 Cleaner","718.81",7,"3.27","Hybrid",5,"Out of Stock","4.1","2022-01-11"
"RB-0924","A67d99e5 Cleaner","675.99",3,"2.81","Wet",2,"Pre-Order","3.3","2021-04-02"
"RB-0925","39938bf9 Cleaner","787.39",4,"3.38","Dry",1,"In Stock","4.9","2021-01-09"
"RB-0926","88bd886c Cleaner","213.31",2,"4.04","Wet",5,"Out of Stock","3.7","2024-07-15"
"RB-0927","78938ea3 Cleaner","280.77",7,"2.63","Dry",2,"In Stock","3.4","2023-03-23"
"RB-0928","D44a2d8b Cleaner","895.25",3,"3.53","Dry",3,"Pre-Order","4.0","2021-08-06"
"RB-0929","519081ef Cleaner","933.56",7,"3.68","Dry",2,"Pre-Order","5.0","2020-04-06"
"RB-0930","F9cc9316 Cleaner","895.65",3,"2.34","Hybrid",3,"Pre-Order","4.2","2022-04-26"
"RB-0931","Cf6fc79b Cleaner","619.97",8,"2.88","Dry",3,"In Stock","4.1","2020-10-29"
"RB-0932","0a65dd96 Cleaner","296.09",2,"4.25","Wet",1,"In Stock","3.6","2022-05-28"
"RB-0933","0539c0e3 Cleaner","518.14",4,"4.71","Dry",4,"In Stock","3.1","2023-12-12"
"RB-0934","F0105dcd Cleaner","901.42",9,"3.98","Dry",3,"In Stock","3.5","2023-07-18"
"RB-0935","2d076640 Cleaner","912.34",7,"4.38","Dry",2,"Pre-Order","4.3","2022-11-09"
"RB-0936","A80137a4 Cleaner","397.13",7,"3.39","Dry",3,"Pre-Order","3.1","2021-05-11"
"RB-0937","309e122d Cleaner","752.01",9,"2.95","Dry",2,"Pre-Order","3.4","2020-07-15"
"RB-0938","E6a6e8dc Cleaner","891.82",3,"3.59","Wet",2,"Out of Stock","3.7","2021-02-26"
"RB-0939","Aa930ca7 Cleaner","654.63",5,"3.58","Wet",3,"Pre-Order","3.2","2021-09-03"
"RB-0940","F78fb92f Cleaner","934.89",4,"4.81","Wet",5,"Pre-Order","4.3","2024-09-01"
"RB-0941","B72e5d38 Cleaner","803.17",1,"2.8","Wet",5,"In Stock","4.1","2023-11-08"
"RB-0942","9cd3090a Cleaner","397.74",2,"3.08","Wet",2,"Pre-Order","4.3","2025-01-24"
"RB-0943","3814620c Cleaner","485.23",5,"3.48","Hybrid",1,"Pre-Order","4.2","2023-11-04"
"RB-0944","39140f22 Cleaner","894.13",6,"3.12","Dry",4,"In Stock","4.1","2022-11-06"
"RB-0945","E34020d1 Cleaner","515.41",6,"4.96","Wet",5,"Out of Stock","4.9","2021-01-27"
"RB-0946","5fca8c3b Cleaner","353.81",3,"2.38","Hybrid",2,"Out of Stock","4.3","2020-08-23"
"RB-0947","3ff7f7b0 Cleaner","354.75",3,"2.18","Dry",5,"In Stock","4.8","2021-07-08"
"RB-0948","39d15a62 Cleaner","899.94",6,"3.5","Hybrid",5,"Out of Stock","4.6","2024-02-12"
"RB-0949","6d190a3d Cleaner","840.19",3,"3.38","Wet",4,"Out of Stock","4.8","2023-11-08"
"RB-0950","37c703ac Cleaner","443.76",5,"2.07","Wet",5,"Pre-Order","4.2","2020-07-13"
"RB-0951","3cb8b299 Cleaner","900.92",2,"2.16","Hybrid",4,"Pre-Order","4.7","2022-09-13"
"RB-0952","67fb92f2 Cleaner","996.59",6,"2.07","Dry",2,"In Stock","4.1","2021-04-27"
"RB-0953","Edb9e1df Cleaner","870.45",4,"4.57","Hybrid",2,"Pre-Order","3.1","2020-03-01"
"RB-0954","4c1c71b3 Cleaner","626.49",6,"2.64","Wet",2,"Pre-Order","4.6","2023-03-21"
"RB-0955","963c73c9 Cleaner","554.29",5,"4.71","Dry",4,"Out of Stock","3.3","2023-02-06"
"RB-0956","F2038629 Cleaner","640.04",4,"4.58","Dry",3,"In Stock","4.4","2022-08-11"
"RB-0957","027b8dc9 Cleaner","915.62",1,"2.57","Wet",4,"Out of Stock","4.0","2021-02-13"
"RB-0958","6cebac57 Cleaner","272.98",4,"2.02","Wet",2,"In Stock","4.5","2021-12-13"
"RB-0959","C4926519 Cleaner","979.93",3,"2.23","Hybrid",4,"Pre-Order","4.9","2024-02-25"
"RB-0960","0f126808 Cleaner","388.17",6,"4.88","Hybrid",2,"Pre-Order","3.4","2023-05-10"
"RB-0961","Ef5b9c76 Cleaner","658.80",1,"2.52","Dry",2,"In Stock","4.6","2020-06-01"
"RB-0962","69249364 Cleaner","955.50",4,"2.71","Hybrid",4,"Pre-Order","4.5","2022-11-05"
"RB-0963","3b77a236 Cleaner","647.83",6,"4.74","Wet",4,"Out of Stock","4.2","2021-04-24"
"RB-0964","D194a690 Cleaner","781.93",2,"4.96","Wet",2,"In Stock","3.7","2024-06-10"
"RB-0965","0b4e9eee Cleaner","365.52",7,"3.55","Dry",5,"In Stock","3.8","2024-11-27"
"RB-0966","54ee95aa Cleaner","925.99",2,"4.96","Dry",4,"In Stock","3.0","2024-08-30"
"RB-0967","B5b07838 Cleaner","252.75",8,"4.01","Hybrid",3,"In Stock","4.9","2023-08-09"
"RB-0968","67de16ab Cleaner","937.62",4,"3.81","Hybrid",3,"Pre-Order","3.3","2023-02-24"
"RB-0969","3daf2698 Cleaner","503.52",1,"3.46","Wet",1,"In Stock","4.0","2024-11-03"
"RB-0970","690ae4c7 Cleaner","542.10",6,"3.51","Wet",1,"In Stock","3.0","2024-12-24"
"RB-0971","7f164db2 Cleaner","425.20",8,"3.43","Wet",3,"Pre-Order","3.2","2021-07-13"
"RB-0972","52e7ff29 Cleaner","982.53",3,"4.52","Dry",2,"Pre-Order","3.3","2022-04-01"
"RB-0973","8d5f8be1 Cleaner","295.57",5,"4.71","Wet",2,"Out of Stock","3.5","2021-06-15"
"RB-0974","113601eb Cleaner","850.30",4,"3.4","Dry",3,"Out of Stock","3.1","2021-07-05"
"RB-0975","29d409fa Cleaner","510.78",4,"4.97","Wet",3,"Pre-Order","4.6","2023-09-07"
"RB-0976","352bfa95 Cleaner","280.95",4,"4.86","Wet",4,"Pre-Order","4.7","2024-07-13"
"RB-0977","Cec18e36 Cleaner","235.74",2,"3.57","Hybrid",5,"Pre-Order","4.1","2022-12-11"
"RB-0978","135e2569 Cleaner","840.94",5,"3.25","Dry",4,"Pre-Order","4.5","2020-05-20"
"RB-0979","91ba19ba Cleaner","225.95",5,"2.93","Wet",3,"Pre-Order","3.1","2024-08-12"
"RB-0980","C271dc00 Cleaner","818.64",8,"2.89","Dry",2,"Pre-Order","3.3","2022-07-14"
"RB-0981","5116b90e Cleaner","390.57",8,"3.54","Hybrid",5,"Pre-Order","3.9","2021-04-02"
"RB-0982","D8afbcb5 Cleaner","406.70",10,"3.32","Wet",5,"Pre-Order","3.7","2022-02-14"
"RB-0983","72169d99 Cleaner","589.89",6,"3.05","Wet",3,"Out of Stock","3.7","2021-02-21"
"RB-0984","1834066d Cleaner","498.72",9,"3.38","Wet",3,"Out of Stock","3.2","2023-09-06"
"RB-0985","97f2da7a Cleaner","627.08",5,"2.6","Dry",1,"In Stock","3.7","2021-11-30"
"RB-0986","8bc1764d Cleaner","229.15",7,"2.66","Dry",2,"In Stock","3.9","2024-02-26"
"RB-0987","2c361c3a Cleaner","932.58",7,"3.73","Hybrid",4,"In Stock","3.2","2020-03-23"
"RB-0988","70c7d44f Cleaner","540.98",8,"2.06","Wet",4,"Pre-Order","3.6","2021-03-27"
"RB-0989","91dcf6da Cleaner","414.14",4,"2.15","Dry",3,"Pre-Order","4.5","2024-01-21"
"RB-0990","5849d357 Cleaner","433.80",6,"2.42","Hybrid",3,"Out of Stock","3.5","2022-08-20"
"RB-0991","147ba4ae Cleaner","270.95",10,"3.32","Dry",3,"Out of Stock","3.1","2020-12-26"
